year,county_fips,unemployment_rate
2024,10003,3.7
2024,10003,3.8
2024,10003,3.8
2023,10003,3.2
2023,10003,3.2
2023,10003,3.8
2023,10003,3.7
2023,10003,4.3
2023,10003,4
2023,10003,4.2
2023,10003,3.5
2023,10003,3.4
2023,10003,3.8
2023,10003,4
2023,10003,4
2022,10003,3.3
2022,10003,3.5
2022,10003,3.9
2022,10003,3.7
2022,10003,4.4
2022,10003,4.4
2022,10003,4.5
2022,10003,3.8
2022,10003,3.9
2022,10003,4.2
2022,10003,4.5
2022,10003,4.9
2024,10005,3.2
2024,10005,3.1
2024,10005,3.2
2024,10005,3
2024,10005,3.4
2024,10005,3.6
2024,10005,3.6
2024,10005,3.3
2024,10005,3.5
2024,10005,4
2024,10005,4.3
2024,10005,4.3
2023,10005,3.7
2023,10005,3.5
2023,10005,3.7
2023,10005,3.6
2023,10005,3.5
2023,10005,3.2
2023,10005,3.4
2023,10005,3.6
2023,10005,3.6
2023,10005,4.3
2023,10005,4.6
2023,10005,4.6
2022,10005,3.9
2022,10005,4
2022,10005,4
2022,10005,3.7
2022,10005,3.8
2022,10005,3.6
2022,10005,3.9
2022,10005,3.7
2022,10005,4.1
2022,10005,4.7
2022,10005,5
2022,10005,5.4
2024,11001,4.9
2024,11001,5
2024,11001,5.2
2024,11001,5.2
2024,11001,6
2024,11001,6
2024,11001,5.7
2024,11001,5
2024,11001,4.5
2024,11001,5
2024,11001,5.3
2024,11001,5.1
2023,11001,4.7
2023,11001,4.6
2023,11001,5
2023,11001,5
2023,11001,5.3
2023,11001,5.1
2023,11001,5.2
2023,11001,4.6
2023,11001,4
2023,11001,4.9
2023,11001,5
2023,11001,4.8
2022,11001,4.1
2022,11001,4.2
2022,11001,4.4
2022,11001,4.2
2022,11001,4.6
2022,11001,4.7
2022,11001,4.9
2022,11001,4.4
2022,11001,4.2
2022,11001,5.1
2022,11001,5.5
2022,11001,6.2
2024,12001,3.4
2024,12001,4
2024,12001,3.9
2024,12001,3.6
2024,12001,4.3
2024,12001,4.2
2024,12001,4.3
2024,12001,3.6
2024,12001,3.2
2024,12001,3.7
2024,12001,3.4
2024,12001,3.5
2023,12001,3.2
2023,12001,3.5
2023,12001,3.7
2023,12001,3.4
2023,12001,3.7
2023,12001,3.6
2023,12001,3.6
2023,12001,3.1
2023,12001,2.6
2023,12001,2.9
2023,12001,2.9
2023,12001,3
2022,12001,2.4
2022,12001,3
2022,12001,3
2022,12001,2.9
2022,12001,3.2
2022,12001,3.4
2022,12001,3.4
2022,12001,2.9
2022,12001,2.8
2022,12001,2.9
2022,12001,3.2
2022,12001,3.6
2024,12003,3.2
2024,12003,3.6
2024,12003,3.4
2024,12003,3.2
2024,12003,3.6
2024,12003,3.5
2024,12003,3.5
2024,12003,3
2024,12003,2.8
2024,12003,3
2024,12003,3
2024,12003,3.1
2023,12003,2.8
2023,12003,3
2023,12003,3.2
2023,12003,3
2023,12003,3.2
2023,12003,3.2
2023,12003,3
2023,12003,2.7
2023,12003,2.3
2023,12003,2.5
2023,12003,2.6
2023,12003,2.7
2022,12003,2.2
2022,12003,2.7
2022,12003,2.6
2022,12003,2.7
2022,12003,2.9
2022,12003,2.9
2022,12003,3
2022,12003,2.6
2022,12003,2.5
2022,12003,2.7
2022,12003,3
2022,12003,3.4
2024,12005,3.2
2024,12005,3.5
2024,12005,3.3
2024,12005,3.3
2024,12005,3.5
2024,12005,3.6
2024,12005,3.4
2024,12005,3
2024,12005,2.8
2024,12005,3.1
2024,12005,3.3
2024,12005,3.6
2023,12005,3.1
2023,12005,3.1
2023,12005,3.1
2023,12005,3.1
2023,12005,3.1
2023,12005,3
2023,12005,2.9
2023,12005,2.6
2023,12005,2.3
2023,12005,2.6
2023,12005,2.8
2023,12005,3.1
2022,12005,2.5
2022,12005,2.8
2022,12005,2.6
2022,12005,2.7
2022,12005,2.8
2022,12005,2.9
2022,12005,3
2022,12005,2.6
2022,12005,2.5
2022,12005,2.9
2022,12005,3.3
2022,12005,3.9
2024,12007,3.6
2024,12007,3.9
2024,12007,3.8
2024,12007,3.8
2024,12007,4
2024,12007,4.1
2024,12007,4.1
2024,12007,3.5
2024,12007,3.1
2024,12007,3.6
2024,12007,3.6
2024,12007,3.5
2023,12007,3.2
2023,12007,3.4
2023,12007,3.6
2023,12007,3.5
2023,12007,3.6
2023,12007,3.3
2023,12007,3.5
2023,12007,3
2023,12007,2.6
2023,12007,2.9
2023,12007,3
2023,12007,3
2022,12007,2.7
2022,12007,3.1
2022,12007,3.2
2022,12007,3.2
2022,12007,3.6
2022,12007,3.5
2022,12007,3.5
2022,12007,3
2022,12007,3.1
2022,12007,3.3
2022,12007,3.6
2022,12007,4
2024,12009,3.3
2024,12009,3.6
2024,12009,3.6
2024,12009,3.7
2024,12009,3.9
2024,12009,4
2024,12009,3.7
2024,12009,3.2
2024,12009,3
2024,12009,3.2
2024,12009,3.3
2024,12009,3.4
2023,12009,3.1
2023,12009,3.2
2023,12009,3.4
2023,12009,3.3
2023,12009,3.4
2023,12009,3.2
2023,12009,3.1
2023,12009,2.9
2023,12009,2.5
2023,12009,2.8
2023,12009,2.9
2023,12009,3
2022,12009,2.6
2022,12009,2.9
2022,12009,2.9
2022,12009,2.9
2022,12009,3
2022,12009,3.1
2022,12009,3.2
2022,12009,2.8
2022,12009,2.7
2022,12009,3
2022,12009,3.2
2022,12009,3.7
2024,12011,2.9
2024,12011,3.2
2024,12011,3.2
2024,12011,3.3
2024,12011,3.6
2024,12011,3.6
2024,12011,3.4
2024,12011,2.9
2024,12011,2.8
2024,12011,2.9
2024,12011,3
2024,12011,3.1
2023,12011,2.8
2023,12011,3
2023,12011,3.1
2023,12011,3.1
2023,12011,3.2
2023,12011,3
2023,12011,3
2023,12011,2.7
2023,12011,2.4
2023,12011,2.6
2023,12011,2.7
2023,12011,2.7
2022,12011,2.3
2022,12011,2.7
2022,12011,2.8
2022,12011,2.8
2022,12011,3
2022,12011,3
2022,12011,3.1
2022,12011,2.8
2022,12011,2.8
2022,12011,3
2022,12011,3.3
2022,12011,3.8
2024,12013,3.3
2024,12013,3.9
2024,12013,3.8
2024,12013,3.7
2024,12013,4
2024,12013,4.3
2024,12013,4.1
2024,12013,3.6
2024,12013,3.3
2024,12013,3.4
2024,12013,3.4
2024,12013,3.5
2023,12013,3.3
2023,12013,3.5
2023,12013,3.5
2023,12013,3.3
2023,12013,3.5
2023,12013,3.5
2023,12013,3.3
2023,12013,2.8
2023,12013,2.6
2023,12013,2.9
2023,12013,3.1
2023,12013,3.2
2022,12013,2.6
2022,12013,3.1
2022,12013,3.1
2022,12013,3.2
2022,12013,3.3
2022,12013,3.3
2022,12013,3.7
2022,12013,3
2022,12013,2.9
2022,12013,3.2
2022,12013,3.6
2022,12013,4.1
2024,12015,4.1
2024,12015,4.6
2024,12015,4.6
2024,12015,4.5
2024,12015,4.5
2024,12015,4.7
2024,12015,4.1
2024,12015,3.7
2024,12015,3.5
2024,12015,3.6
2024,12015,3.9
2024,12015,4
2023,12015,3.4
2023,12015,3.7
2023,12015,3.9
2023,12015,4.2
2023,12015,4.2
2023,12015,3.9
2023,12015,3.8
2023,12015,3.3
2023,12015,3
2023,12015,3.5
2023,12015,3.6
2023,12015,3.9
2022,12015,3.7
2022,12015,4.3
2022,12015,5
2022,12015,3.6
2022,12015,3.7
2022,12015,3.6
2022,12015,3.8
2022,12015,3.3
2022,12015,3.1
2022,12015,3.6
2022,12015,3.9
2022,12015,4.4
2024,12017,4.7
2024,12017,5.2
2024,12017,5.3
2024,12017,5.3
2024,12017,5.4
2024,12017,5.8
2024,12017,5.1
2024,12017,4.6
2024,12017,4.3
2024,12017,4.5
2024,12017,4.8
2024,12017,5
2023,12017,4.4
2023,12017,4.6
2023,12017,4.8
2023,12017,4.9
2023,12017,5
2023,12017,4.7
2023,12017,4.5
2023,12017,3.9
2023,12017,3.5
2023,12017,3.9
2023,12017,4
2023,12017,4.2
2022,12017,3.6
2022,12017,4
2022,12017,4
2022,12017,4.1
2022,12017,4.3
2022,12017,4.3
2022,12017,4.4
2022,12017,3.7
2022,12017,3.6
2022,12017,4
2022,12017,4.5
2022,12017,5.2
2024,12019,3.2
2024,12019,3.6
2024,12019,3.5
2024,12019,3.4
2024,12019,3.6
2024,12019,3.7
2024,12019,3.6
2024,12019,3.1
2024,12019,2.9
2024,12019,3.2
2024,12019,3.2
2024,12019,3.3
2023,12019,2.9
2023,12019,3.2
2023,12019,3.3
2023,12019,3.1
2023,12019,3.3
2023,12019,3.2
2023,12019,3.1
2023,12019,2.7
2023,12019,2.4
2023,12019,2.6
2023,12019,2.7
2023,12019,2.8
2022,12019,2.3
2022,12019,2.7
2022,12019,2.7
2022,12019,2.6
2022,12019,2.9
2022,12019,2.9
2022,12019,3
2022,12019,2.6
2022,12019,2.5
2022,12019,2.7
2022,12019,3
2022,12019,3.3
2024,12021,3.1
2024,12021,3.5
2024,12021,3.6
2024,12021,3.8
2024,12021,4
2024,12021,4
2024,12021,3.5
2024,12021,2.9
2024,12021,2.7
2024,12021,2.9
2024,12021,3
2024,12021,3.2
2023,12021,2.8
2023,12021,3.1
2023,12021,3.3
2023,12021,3.6
2023,12021,3.7
2023,12021,3.4
2023,12021,3.2
2023,12021,2.7
2023,12021,2.3
2023,12021,2.7
2023,12021,2.8
2023,12021,2.9
2022,12021,2.6
2022,12021,3.1
2022,12021,3.4
2022,12021,3.1
2022,12021,3.4
2022,12021,3.3
2022,12021,3.4
2022,12021,2.7
2022,12021,2.5
2022,12021,2.8
2022,12021,3.1
2022,12021,3.5
2024,12023,4
2024,12023,4.3
2024,12023,4.1
2024,12023,4.1
2024,12023,4.4
2024,12023,4.4
2024,12023,4.4
2024,12023,3.7
2024,12023,3.5
2024,12023,3.7
2024,12023,3.8
2024,12023,4
2023,12023,3.6
2023,12023,3.9
2023,12023,4
2023,12023,3.9
2023,12023,4.1
2023,12023,4
2023,12023,3.9
2023,12023,3.3
2023,12023,3
2023,12023,3.1
2023,12023,3.3
2023,12023,3.3
2022,12023,2.9
2022,12023,3.3
2022,12023,3.4
2022,12023,3.4
2022,12023,3.7
2022,12023,3.7
2022,12023,3.9
2022,12023,3.4
2022,12023,3.3
2022,12023,3.5
2022,12023,3.9
2022,12023,4.4
2024,12027,3.9
2024,12027,4.3
2024,12027,4.2
2024,12027,4.3
2024,12027,4.5
2024,12027,4.7
2024,12027,4.3
2024,12027,3.7
2024,12027,3.4
2024,12027,3.7
2024,12027,3.8
2024,12027,3.9
2023,12027,3.4
2023,12027,3.6
2023,12027,3.9
2023,12027,3.8
2023,12027,3.9
2023,12027,3.8
2023,12027,3.6
2023,12027,3.2
2023,12027,2.8
2023,12027,3.3
2023,12027,3.4
2023,12027,3.4
2022,12027,3.1
2022,12027,3.7
2022,12027,4
2022,12027,3.5
2022,12027,3.6
2022,12027,3.6
2022,12027,3.7
2022,12027,3.2
2022,12027,3
2022,12027,3.4
2022,12027,3.6
2022,12027,4
2024,12029,4.1
2024,12029,4.7
2024,12029,4.6
2024,12029,4.2
2024,12029,4.3
2024,12029,4.6
2024,12029,4.5
2024,12029,3.8
2024,12029,3.6
2024,12029,3.7
2024,12029,3.8
2024,12029,4.3
2023,12029,3.7
2023,12029,3.9
2023,12029,4.2
2023,12029,4.5
2023,12029,4.1
2023,12029,3.9
2023,12029,3.9
2023,12029,3.3
2023,12029,3.1
2023,12029,3.2
2023,12029,3.4
2023,12029,3.6
2022,12029,3
2022,12029,3.3
2022,12029,3.2
2022,12029,3.3
2022,12029,3.3
2022,12029,3.4
2022,12029,3.7
2022,12029,3.2
2022,12029,3.1
2022,12029,3.6
2022,12029,3.9
2022,12029,4.2
2024,12031,3.2
2024,12031,3.6
2024,12031,3.6
2024,12031,3.6
2024,12031,4
2024,12031,4.1
2024,12031,3.9
2024,12031,3.3
2024,12031,3.1
2024,12031,3.3
2024,12031,3.4
2024,12031,3.5
2023,12031,3.1
2023,12031,3.3
2023,12031,3.4
2023,12031,3.4
2023,12031,3.7
2023,12031,3.6
2023,12031,3.5
2023,12031,3
2023,12031,2.7
2023,12031,3
2023,12031,3
2023,12031,3.1
2022,12031,2.6
2022,12031,3
2022,12031,3
2022,12031,3
2022,12031,3.4
2022,12031,3.4
2022,12031,3.5
2022,12031,3
2022,12031,3
2022,12031,3.1
2022,12031,3.4
2022,12031,3.9
2024,12033,3.4
2024,12033,3.8
2024,12033,3.7
2024,12033,3.6
2024,12033,3.9
2024,12033,4
2024,12033,3.9
2024,12033,3.4
2024,12033,3.1
2024,12033,3.4
2024,12033,3.5
2024,12033,3.6
2023,12033,3.2
2023,12033,3.4
2023,12033,3.5
2023,12033,3.3
2023,12033,3.4
2023,12033,3.3
2023,12033,3.3
2023,12033,2.9
2023,12033,2.5
2023,12033,2.8
2023,12033,2.9
2023,12033,3.1
2022,12033,2.8
2022,12033,3
2022,12033,3
2022,12033,3
2022,12033,3.2
2022,12033,3.2
2022,12033,3.3
2022,12033,2.9
2022,12033,2.9
2022,12033,3.2
2022,12033,3.5
2022,12033,4
2024,12035,3.7
2024,12035,4.1
2024,12035,4.2
2024,12035,4.3
2024,12035,4.4
2024,12035,4.6
2024,12035,4.1
2024,12035,3.6
2024,12035,3.5
2024,12035,3.6
2024,12035,3.9
2024,12035,4
2023,12035,3.6
2023,12035,3.8
2023,12035,3.9
2023,12035,4.1
2023,12035,4.1
2023,12035,3.8
2023,12035,3.7
2023,12035,3.4
2023,12035,3
2023,12035,3.3
2023,12035,3.4
2023,12035,3.6
2022,12035,3
2022,12035,3.4
2022,12035,3.4
2022,12035,3.3
2022,12035,3.5
2022,12035,3.5
2022,12035,3.7
2022,12035,3.2
2022,12035,3.1
2022,12035,3.4
2022,12035,3.7
2022,12035,4.2
2024,12037,3.7
2024,12037,4
2024,12037,4
2024,12037,4.1
2024,12037,4.1
2024,12037,4.1
2024,12037,3.7
2024,12037,3.2
2024,12037,3.2
2024,12037,3.5
2024,12037,3.7
2024,12037,4.1
2023,12037,3.5
2023,12037,3.4
2023,12037,3.3
2023,12037,3.3
2023,12037,3.6
2023,12037,3.5
2023,12037,3
2023,12037,2.9
2023,12037,2.5
2023,12037,3.2
2023,12037,3.1
2023,12037,3.4
2022,12037,3
2022,12037,3.1
2022,12037,3.2
2022,12037,3
2022,12037,3
2022,12037,3.1
2022,12037,3.3
2022,12037,2.8
2022,12037,2.9
2022,12037,3.4
2022,12037,4
2022,12037,4.6
2024,12039,3.9
2024,12039,4.3
2024,12039,4.3
2024,12039,4.5
2024,12039,4.6
2024,12039,4.8
2024,12039,4.6
2024,12039,4.1
2024,12039,3.6
2024,12039,3.8
2024,12039,3.9
2024,12039,4.1
2023,12039,3.6
2023,12039,4
2023,12039,4.3
2023,12039,4.2
2023,12039,4.5
2023,12039,4.4
2023,12039,4.4
2023,12039,3.9
2023,12039,3.5
2023,12039,3.8
2023,12039,3.9
2023,12039,4.1
2022,12039,3.7
2022,12039,4.1
2022,12039,4.1
2022,12039,4
2022,12039,4.4
2022,12039,4.3
2022,12039,4.4
2022,12039,3.9
2022,12039,3.9
2022,12039,4.3
2022,12039,4.7
2022,12039,5.3
2024,12041,3.2
2024,12041,3.6
2024,12041,3.5
2024,12041,3.5
2024,12041,4
2024,12041,4.1
2024,12041,3.9
2024,12041,3.3
2024,12041,3
2024,12041,3.4
2024,12041,3.3
2024,12041,3.2
2023,12041,2.8
2023,12041,3.1
2023,12041,3.2
2023,12041,3.3
2023,12041,3.3
2023,12041,3.1
2023,12041,3.2
2023,12041,3
2023,12041,2.4
2023,12041,2.6
2023,12041,2.6
2023,12041,2.8
2022,12041,2.4
2022,12041,2.8
2022,12041,2.8
2022,12041,2.8
2022,12041,3.1
2022,12041,3.1
2022,12041,3.1
2022,12041,2.7
2022,12041,2.6
2022,12041,2.9
2022,12041,3.2
2022,12041,3.5
2024,12043,4.3
2024,12043,5.1
2024,12043,4.8
2024,12043,5.3
2024,12043,5.7
2024,12043,5.8
2024,12043,5.3
2024,12043,4.5
2024,12043,4.2
2024,12043,4.4
2024,12043,4.6
2024,12043,4.8
2023,12043,4.3
2023,12043,4.6
2023,12043,5
2023,12043,5
2023,12043,5.5
2023,12043,5.3
2023,12043,4.8
2023,12043,4
2023,12043,3.4
2023,12043,3.9
2023,12043,3.8
2023,12043,4.1
2022,12043,3
2022,12043,3.6
2022,12043,3.6
2022,12043,3.7
2022,12043,4.2
2022,12043,4.3
2022,12043,4.4
2022,12043,3.4
2022,12043,3.1
2022,12043,3.5
2022,12043,3.9
2022,12043,4.4
2024,12045,3.1
2024,12045,3.3
2024,12045,3.3
2024,12045,3.5
2024,12045,3.5
2024,12045,3.5
2024,12045,3.1
2024,12045,3
2024,12045,2.7
2024,12045,3.1
2024,12045,3.1
2024,12045,3.3
2023,12045,3
2023,12045,3
2023,12045,2.9
2023,12045,3.3
2023,12045,3.3
2023,12045,2.9
2023,12045,2.9
2023,12045,2.5
2023,12045,2.2
2023,12045,2.5
2023,12045,2.6
2023,12045,2.8
2022,12045,2.5
2022,12045,2.8
2022,12045,2.9
2022,12045,2.8
2022,12045,3
2022,12045,3.1
2022,12045,3.1
2022,12045,2.5
2022,12045,2.4
2022,12045,2.9
2022,12045,3.3
2022,12045,3.8
2024,12047,4.7
2024,12047,5
2024,12047,5.2
2024,12047,4.9
2024,12047,5.2
2024,12047,5.3
2024,12047,5
2024,12047,4.1
2024,12047,3.9
2024,12047,4.3
2024,12047,4.5
2024,12047,4.5
2023,12047,4.4
2023,12047,4.8
2023,12047,5.4
2023,12047,5.4
2023,12047,5.3
2023,12047,4.7
2023,12047,4.4
2023,12047,3.8
2023,12047,3.4
2023,12047,3.7
2023,12047,3.9
2023,12047,4.1
2022,12047,3.3
2022,12047,4.3
2022,12047,4.4
2022,12047,4
2022,12047,4.2
2022,12047,4.2
2022,12047,4.3
2022,12047,4
2022,12047,4
2022,12047,4.3
2022,12047,4.7
2022,12047,5.6
2024,12049,3.8
2024,12049,4.6
2024,12049,4.3
2024,12049,4.7
2024,12049,5.3
2024,12049,4.9
2024,12049,4.8
2024,12049,4
2024,12049,3.6
2024,12049,3.9
2024,12049,3.7
2024,12049,3.6
2023,12049,3.3
2023,12049,3.6
2023,12049,3.8
2023,12049,3.9
2023,12049,4.4
2023,12049,4.2
2023,12049,4
2023,12049,3.2
2023,12049,2.9
2023,12049,3.1
2023,12049,3.2
2023,12049,3.2
2022,12049,2.7
2022,12049,3.4
2022,12049,3.6
2022,12049,3.5
2022,12049,3.9
2022,12049,4.1
2022,12049,4.1
2022,12049,3.1
2022,12049,3.1
2022,12049,3.2
2022,12049,3.4
2022,12049,4
2024,12051,3.5
2024,12051,3.9
2024,12051,4
2024,12051,4.5
2024,12051,5.1
2024,12051,4.9
2024,12051,4.3
2024,12051,3.2
2024,12051,2.9
2024,12051,3.3
2024,12051,3.3
2024,12051,3.5
2023,12051,3.2
2023,12051,3.5
2023,12051,3.9
2023,12051,4.3
2023,12051,4.9
2023,12051,4.8
2023,12051,4.3
2023,12051,3.1
2023,12051,2.6
2023,12051,2.8
2023,12051,2.9
2023,12051,3
2022,12051,2.7
2022,12051,3.5
2022,12051,3.8
2022,12051,4.1
2022,12051,4.8
2022,12051,4.8
2022,12051,4.3
2022,12051,3.1
2022,12051,3
2022,12051,3.1
2022,12051,3.5
2022,12051,4
2024,12053,3.8
2024,12053,4.2
2024,12053,4.3
2024,12053,4.2
2024,12053,4.5
2024,12053,4.5
2024,12053,4.2
2024,12053,3.7
2024,12053,3.4
2024,12053,3.7
2024,12053,3.8
2024,12053,3.9
2023,12053,3.5
2023,12053,3.7
2023,12053,3.8
2023,12053,3.8
2023,12053,3.8
2023,12053,3.6
2023,12053,3.7
2023,12053,3.2
2023,12053,2.8
2023,12053,3.1
2023,12053,3.2
2023,12053,3.3
2022,12053,2.8
2022,12053,3.2
2022,12053,3.2
2022,12053,3.2
2022,12053,3.4
2022,12053,3.4
2022,12053,3.5
2022,12053,3.1
2022,12053,3
2022,12053,3.4
2022,12053,3.7
2022,12053,4.2
2024,12055,4.6
2024,12055,4.9
2024,12055,5
2024,12055,5.2
2024,12055,5.4
2024,12055,5.7
2024,12055,5.3
2024,12055,4.5
2024,12055,4.2
2024,12055,4.2
2024,12055,4.6
2024,12055,4.7
2023,12055,4.2
2023,12055,4.4
2023,12055,4.6
2023,12055,4.8
2023,12055,5
2023,12055,4.7
2023,12055,4.7
2023,12055,4
2023,12055,3.4
2023,12055,3.8
2023,12055,4
2023,12055,4.2
2022,12055,3.7
2022,12055,4.2
2022,12055,4.3
2022,12055,4.3
2022,12055,4.5
2022,12055,4.5
2022,12055,4.7
2022,12055,3.9
2022,12055,3.9
2022,12055,4.1
2022,12055,4.5
2022,12055,5.1
2024,12057,3.2
2024,12057,3.6
2024,12057,3.5
2024,12057,3.5
2024,12057,3.9
2024,12057,3.9
2024,12057,3.7
2024,12057,3.2
2024,12057,3
2024,12057,3.2
2024,12057,3.2
2024,12057,3.3
2023,12057,3
2023,12057,3.2
2023,12057,3.3
2023,12057,3.3
2023,12057,3.4
2023,12057,3.2
2023,12057,3.2
2023,12057,2.8
2023,12057,2.5
2023,12057,2.7
2023,12057,2.7
2023,12057,2.9
2022,12057,2.4
2022,12057,2.8
2022,12057,2.9
2022,12057,2.8
2022,12057,3
2022,12057,3
2022,12057,3.1
2022,12057,2.8
2022,12057,2.7
2022,12057,2.9
2022,12057,3.2
2022,12057,3.7
2024,12059,3.5
2024,12059,3.9
2024,12059,3.8
2024,12059,3.9
2024,12059,4.1
2024,12059,4.2
2024,12059,3.8
2024,12059,3
2024,12059,2.9
2024,12059,3.3
2024,12059,3.3
2024,12059,3.5
2023,12059,2.9
2023,12059,3.1
2023,12059,3.2
2023,12059,3.1
2023,12059,3.2
2023,12059,3.2
2023,12059,3.1
2023,12059,2.6
2023,12059,2.2
2023,12059,2.6
2023,12059,2.7
2023,12059,2.9
2022,12059,2.3
2022,12059,2.7
2022,12059,2.7
2022,12059,2.7
2022,12059,2.9
2022,12059,3
2022,12059,3.2
2022,12059,2.7
2022,12059,2.5
2022,12059,2.8
2022,12059,3.1
2022,12059,3.7
2024,12061,3.8
2024,12061,4.2
2024,12061,4.2
2024,12061,4.4
2024,12061,4.6
2024,12061,4.7
2024,12061,4.3
2024,12061,3.8
2024,12061,3.4
2024,12061,3.5
2024,12061,3.8
2024,12061,4
2023,12061,3.5
2023,12061,3.7
2023,12061,4
2023,12061,4.3
2023,12061,4.3
2023,12061,4
2023,12061,3.8
2023,12061,3.3
2023,12061,2.9
2023,12061,3.2
2023,12061,3.3
2023,12061,3.4
2022,12061,2.9
2022,12061,3.3
2022,12061,3.5
2022,12061,3.6
2022,12061,3.9
2022,12061,3.9
2022,12061,4.1
2022,12061,3.5
2022,12061,3.3
2022,12061,3.5
2022,12061,3.9
2022,12061,4.4
2024,12063,3.4
2024,12063,3.9
2024,12063,3.9
2024,12063,4
2024,12063,4.5
2024,12063,4.5
2024,12063,4.1
2024,12063,3.5
2024,12063,3.5
2024,12063,3.8
2024,12063,3.9
2024,12063,4
2023,12063,3.5
2023,12063,3.5
2023,12063,3.8
2023,12063,3.7
2023,12063,3.9
2023,12063,3.7
2023,12063,3.7
2023,12063,3.1
2023,12063,2.7
2023,12063,3
2023,12063,3.1
2023,12063,3.2
2022,12063,2.7
2022,12063,3.1
2022,12063,3.1
2022,12063,3.2
2022,12063,3.3
2022,12063,3.4
2022,12063,3.6
2022,12063,3.2
2022,12063,3.1
2022,12063,3.4
2022,12063,3.6
2022,12063,4.2
2024,12065,3
2024,12065,3.2
2024,12065,3.2
2024,12065,3.3
2024,12065,3.7
2024,12065,3.9
2024,12065,3.6
2024,12065,3.1
2024,12065,2.9
2024,12065,3.2
2024,12065,3.1
2024,12065,3
2023,12065,2.8
2023,12065,2.8
2023,12065,3
2023,12065,3.2
2023,12065,3.4
2023,12065,3.1
2023,12065,3
2023,12065,2.7
2023,12065,2.3
2023,12065,2.5
2023,12065,2.6
2023,12065,2.8
2022,12065,2.3
2022,12065,2.5
2022,12065,2.7
2022,12065,2.7
2022,12065,3.3
2022,12065,3.3
2022,12065,3.4
2022,12065,2.8
2022,12065,2.6
2022,12065,2.7
2022,12065,3
2022,12065,3.5
2024,12067,4.1
2024,12067,4.8
2024,12067,4.6
2024,12067,4.3
2024,12067,4.5
2024,12067,4.7
2024,12067,4.5
2024,12067,4.1
2024,12067,3.7
2024,12067,3.9
2024,12067,3.9
2024,12067,4
2023,12067,3.5
2023,12067,4
2023,12067,4.1
2023,12067,4.4
2023,12067,4.1
2023,12067,3.9
2023,12067,3.7
2023,12067,3.1
2023,12067,2.7
2023,12067,3.1
2023,12067,3.2
2023,12067,3.3
2022,12067,2.6
2022,12067,3.3
2022,12067,3.2
2022,12067,3.1
2022,12067,3.5
2022,12067,3.8
2022,12067,3.5
2022,12067,3.3
2022,12067,3.3
2022,12067,3.6
2022,12067,4
2022,12067,4.2
2024,12069,3.2
2024,12069,3.6
2024,12069,3.6
2024,12069,3.6
2024,12069,3.9
2024,12069,3.9
2024,12069,3.7
2024,12069,3.2
2024,12069,3
2024,12069,3.2
2024,12069,3.3
2024,12069,3.4
2023,12069,3.1
2023,12069,3.2
2023,12069,3.3
2023,12069,3.3
2023,12069,3.4
2023,12069,3.2
2023,12069,3.1
2023,12069,2.8
2023,12069,2.5
2023,12069,2.8
2023,12069,2.9
2023,12069,3
2022,12069,2.5
2022,12069,2.9
2022,12069,2.9
2022,12069,2.9
2022,12069,3
2022,12069,3.1
2022,12069,3.2
2022,12069,2.8
2022,12069,2.8
2022,12069,3.1
2022,12069,3.4
2022,12069,3.9
2024,12071,3.3
2024,12071,3.7
2024,12071,3.7
2024,12071,3.8
2024,12071,4
2024,12071,4
2024,12071,3.8
2024,12071,3.2
2024,12071,3
2024,12071,3.2
2024,12071,3.3
2024,12071,3.4
2023,12071,3.1
2023,12071,3.3
2023,12071,3.5
2023,12071,3.5
2023,12071,3.6
2023,12071,3.4
2023,12071,3.4
2023,12071,3.1
2023,12071,2.7
2023,12071,3.1
2023,12071,3.2
2023,12071,3.5
2022,12071,3.4
2022,12071,4.2
2022,12071,4.7
2022,12071,3
2022,12071,3.2
2022,12071,3.2
2022,12071,3.3
2022,12071,2.9
2022,12071,2.8
2022,12071,3
2022,12071,3.3
2022,12071,3.9
2024,12073,3.3
2024,12073,3.7
2024,12073,3.6
2024,12073,3.4
2024,12073,3.9
2024,12073,3.9
2024,12073,3.9
2024,12073,3.3
2024,12073,2.9
2024,12073,3.4
2024,12073,3.1
2024,12073,3.2
2023,12073,2.9
2023,12073,3.2
2023,12073,3.4
2023,12073,3.1
2023,12073,3.4
2023,12073,3.4
2023,12073,3.4
2023,12073,3
2023,12073,2.5
2023,12073,2.7
2023,12073,2.8
2023,12073,2.9
2022,12073,2.5
2022,12073,3
2022,12073,3
2022,12073,2.9
2022,12073,3.1
2022,12073,3.2
2022,12073,3.3
2022,12073,2.9
2022,12073,2.9
2022,12073,3
2022,12073,3.3
2022,12073,3.8
2024,12075,3.9
2024,12075,4.2
2024,12075,4.4
2024,12075,4
2024,12075,4.3
2024,12075,4.4
2024,12075,4.1
2024,12075,3.7
2024,12075,3.5
2024,12075,3.7
2024,12075,3.7
2024,12075,3.9
2023,12075,3.5
2023,12075,3.6
2023,12075,3.7
2023,12075,3.9
2023,12075,4.1
2023,12075,3.8
2023,12075,3.6
2023,12075,3.1
2023,12075,2.7
2023,12075,3.1
2023,12075,3.2
2023,12075,3.3
2022,12075,2.8
2022,12075,3.2
2022,12075,3.2
2022,12075,3.3
2022,12075,3.8
2022,12075,3.7
2022,12075,3.9
2022,12075,3.3
2022,12075,3.2
2022,12075,3.5
2022,12075,3.8
